price,bedRoom,bathroom,balcony,floorNum,agePossession,Location,Servant_Room,Study_Room,Pooja_Room,Store_Room,Built_Up_Area,furnishing_type,luxury_category
80.0,2.0,3.0,3.0,8.0,Under Construction,sector 89,0,1,0,0,1328.0,Unfurnished,Semi Luxurious
41.0,2.0,2.0,2.0,10.0,New Property,sector 84,0,0,0,0,565.0,Fully Furnished,Semi Luxurious
90.0,3.0,3.0,3.0,3.0,Under Construction,sector 73,1,0,0,0,1622.0,Unfurnished,Semi Luxurious
54.0,2.0,2.0,1.0,3.0,Relatively New,sector 7,0,0,0,0,1080.0,Unfurnished,Semi Luxurious
82.0,3.0,2.0,2.0,2.0,New Property,sohna,0,0,0,0,864.8000000000001,Unfurnished,Not Luxurious
100.0,3.0,3.0,3.0,3.0,Relatively New,sector 71,0,0,0,0,1188.0,Unfurnished,Semi Luxurious
185.0,3.0,4.0,3.0,7.0,Old Property,sector 56,1,0,0,0,2460.0,Fully Furnished,Semi Luxurious
142.0,3.0,3.0,2.0,2.0,Relatively New,sector 83,0,0,0,0,2130.0,Fully Furnished,Luxurious
55.0,2.0,2.0,3.0,3.0,New Property,sector 37,0,0,0,0,610.0,Unfurnished,Semi Luxurious
229.0,2.0,2.0,3.0,8.0,Under Construction,sector 65,0,1,0,0,1719.6,Unfurnished,Not Luxurious
97.0,2.0,2.0,2.0,12.0,New Property,sector 102,0,0,0,0,732.0,Unfurnished,Semi Luxurious
30.0,2.0,2.0,1.0,1.0,Relatively New,sector 5,0,0,0,0,810.0,Unfurnished,Semi Luxurious
165.0,2.0,2.0,3.0,1.0,Under Construction,sohna,0,0,0,0,1381.2,Unfurnished,Semi Luxurious
199.0,2.0,2.0,2.0,26.0,Under Construction,sector 65,0,0,0,0,1008.0,Unfurnished,Not Luxurious
100.0,2.0,2.0,3.0,21.0,Relatively New,sector 68,0,0,0,0,960.0,Unfurnished,Not Luxurious
425.0,3.0,3.0,3.0,8.0,Under Construction,sector 62,0,1,0,0,1920.0,Fully Furnished,Not Luxurious
125.0,4.0,4.0,3.0,2.0,Relatively New,sector 78,1,0,1,0,2300.0,Unfurnished,Not Luxurious
95.0,3.0,3.0,3.0,1.0,Moderately Old,sector 83,0,0,0,0,1608.0,Unfurnished,Not Luxurious
105.0,3.0,2.0,2.0,2.0,New Property,sector 4,0,0,0,0,1620.0,Unfurnished,Not Luxurious
410.0,4.0,5.0,3.0,39.0,New Property,sector 72,1,0,0,0,2324.0,Unfurnished,Luxurious
50.0,2.0,2.0,2.0,1.0,Under Construction,sector 90,0,0,0,0,859.2,Unfurnished,Semi Luxurious
165.0,4.0,3.0,3.0,8.0,New Property,sector 1,1,0,0,0,3360.0,Unfurnished,Semi Luxurious
160.0,3.0,3.0,3.0,2.0,New Property,sector 70,1,0,0,0,1890.0,Unfurnished,Semi Luxurious
210.0,3.0,2.0,3.0,3.0,Under Construction,sector 61,0,0,0,0,1239.2,Unfurnished,Luxurious
90.0,4.0,4.0,3.0,7.0,Moderately Old,sector 1,0,0,0,0,1973.6,Unfurnished,Not Luxurious
110.0,2.0,2.0,3.0,4.0,New Property,sector 79,0,0,0,0,1080.8,Unfurnished,Semi Luxurious
92.0,2.0,2.0,3.0,22.0,Under Construction,sector 99,0,0,0,0,1092.0,Unfurnished,Semi Luxurious
99.0,3.0,4.0,2.0,11.0,Under Construction,sector 70,0,0,0,0,1252.0,Unfurnished,Not Luxurious
71.5,2.0,2.0,3.0,17.0,New Property,sector 79,0,0,0,0,1036.0,Fully Furnished,Semi Luxurious
87.5,2.0,2.0,3.0,3.0,New Property,sector 103,0,0,0,0,1088.8,Unfurnished,Semi Luxurious
91.0,3.0,2.0,2.0,12.0,Moderately Old,sector 69,0,0,0,0,1591.2,Unfurnished,Semi Luxurious
125.0,3.0,4.0,3.0,8.0,Under Construction,sector 82,0,0,0,0,1568.0,Unfurnished,Not Luxurious
105.0,2.0,2.0,2.0,3.0,Relatively New,sector 47,0,0,0,0,1196.4,Fully Furnished,Semi Luxurious
66.0,2.0,2.0,3.0,14.0,Relatively New,sector 37c,0,0,0,0,1310.0,Unfurnished,Not Luxurious
183.0,2.0,2.0,0.0,7.0,Relatively New,sector 113,0,0,0,0,1310.0,Unfurnished,Not Luxurious
52.56,2.0,2.0,2.0,9.0,Under Construction,sector 70,0,0,0,0,876.0,Unfurnished,Not Luxurious
80.0,2.0,2.0,3.0,2.0,Relatively New,sector 37,0,0,0,0,1300.0,Unfurnished,Semi Luxurious
171.0,3.0,2.0,0.0,3.0,Relatively New,sector 89,0,0,0,0,1423.0,Unfurnished,Not Luxurious
65.0,1.0,1.0,0.0,6.0,Relatively New,sector 83,0,0,0,0,700.0,Unfurnished,Not Luxurious
130.0,3.0,3.0,0.0,16.0,Relatively New,sector 99,0,0,0,0,1997.0,Unfurnished,Not Luxurious
82.0,3.0,3.0,3.0,12.0,Relatively New,sector 92,0,0,0,0,1523.0,Unfurnished,Not Luxurious
570.0,3.0,3.0,3.0,1.0,Relatively New,sector 54,0,0,0,0,1382.0,Unfurnished,Not Luxurious
88.0,1.0,1.0,2.0,4.0,Relatively New,sector 63,0,0,0,0,804.0,Unfurnished,Not Luxurious
400.0,4.0,4.0,3.0,17.0,New Property,sector 110,0,0,0,0,3350.0,Unfurnished,Not Luxurious
193.0,3.0,4.0,3.0,7.0,Relatively New,sector 85,1,0,0,0,2400.0,Unfurnished,Luxurious
345.0,4.0,4.0,3.0,11.0,Under Construction,sector 113,1,1,0,0,2080.0,Fully Furnished,Luxurious
170.0,3.0,3.0,3.0,4.0,Moderately Old,sector 56,0,1,0,0,2200.0,Unfurnished,Semi Luxurious
615.0,3.0,5.0,3.0,1.0,Relatively New,sector 65,1,0,0,0,4612.8,Semi Furnished,Semi Luxurious
140.0,3.0,3.0,3.0,6.0,Old Property,sector 23,0,0,0,0,1424.0,Semi Furnished,Semi Luxurious
148.0,3.0,3.0,2.0,1.0,New Property,sector 84,1,0,0,1,1600.0,Fully Furnished,Semi Luxurious
325.0,4.0,4.0,3.0,17.0,Old Property,sector 33,1,0,0,0,5193.6,Fully Furnished,Luxurious
149.0,3.0,2.0,3.0,1.0,Old Property,sector 78,0,0,0,0,2100.0,Semi Furnished,Semi Luxurious
30.0,2.0,2.0,2.0,16.0,Relatively New,sohna,0,0,0,0,913.2,Unfurnished,Not Luxurious
349.0,3.0,3.0,3.0,19.0,Relatively New,sector 67,1,0,0,0,2942.4,Unfurnished,Semi Luxurious
215.0,2.0,2.0,3.0,31.0,Under Construction,sector 62,0,0,0,0,1809.6,Unfurnished,Semi Luxurious
140.0,2.0,2.0,3.0,14.0,Under Construction,sohna,0,0,0,0,1200.0,Unfurnished,Luxurious
200.0,3.0,3.0,2.0,5.0,Moderately Old,sector 43,0,0,0,0,1125.6,Fully Furnished,Semi Luxurious
230.0,3.0,3.0,2.0,2.0,Under Construction,sector 61,0,1,0,0,1304.0,Unfurnished,Semi Luxurious
54.0,2.0,1.0,3.0,1.0,New Property,sohna,0,0,0,0,894.0,Unfurnished,Semi Luxurious
125.0,4.0,3.0,3.0,1.0,Old Property,sector 9,1,0,0,0,2167.2,Fully Furnished,Not Luxurious
125.0,3.0,4.0,3.0,1.0,Relatively New,sector 77,1,0,0,0,1740.0,Fully Furnished,Semi Luxurious
100.0,1.0,1.0,1.0,1.0,Old Property,sector 28,0,1,1,0,880.0,Fully Furnished,Semi Luxurious
170.0,5.0,5.0,2.0,2.0,Old Property,sector 14,0,1,1,1,2760.0,Fully Furnished,Semi Luxurious
130.0,4.0,6.0,2.0,11.0,New Property,sector 86,1,0,0,0,2228.8,Unfurnished,Semi Luxurious
212.0,3.0,3.0,3.0,9.0,Relatively New,sector 102,0,0,0,0,1852.0,Unfurnished,Luxurious
390.0,3.0,4.0,3.0,33.0,Under Construction,sector 61,1,0,0,0,1499.5800000000002,Unfurnished,Luxurious
300.0,3.0,3.0,3.0,14.0,Old Property,sector 50,1,0,0,0,2084.0,Fully Furnished,Luxurious
220.00000000000003,3.0,3.0,2.0,4.0,New Property,sector 61,0,0,0,0,1858.8,Unfurnished,Luxurious
135.0,3.0,3.0,3.0,5.0,Relatively New,sector 102,1,0,0,0,1320.0,Unfurnished,Luxurious
167.0,3.0,2.0,2.0,18.0,Under Construction,sohna,0,0,0,0,2005.2,Unfurnished,Luxurious
90.0,2.0,2.0,2.0,1.0,Relatively New,sector 103,0,0,0,0,1080.0,Unfurnished,Semi Luxurious
237.0,4.0,4.0,3.0,20.0,Under Construction,sector 113,0,1,0,0,2060.0,Unfurnished,Luxurious
198.0,3.0,3.0,3.0,9.0,Relatively New,sector 102,1,0,0,0,2400.0,Fully Furnished,Semi Luxurious
370.0,4.0,4.0,3.0,18.0,Old Property,sector 25,1,0,0,0,2520.0,Fully Furnished,Semi Luxurious
467.0,4.0,4.0,3.0,8.0,Under Construction,sector 111,0,0,0,0,3300.0,Unfurnished,Not Luxurious
129.0,2.0,2.0,3.0,4.0,New Property,sector 79,0,0,0,0,1257.6,Unfurnished,Not Luxurious
365.0,3.0,3.0,3.0,9.0,Relatively New,sector 48,0,0,0,0,1869.0,Fully Furnished,Luxurious
560.0,3.0,3.0,3.0,1.0,Under Construction,sector 53,0,0,0,0,2313.6,Fully Furnished,Semi Luxurious
125.0,4.0,4.0,3.0,20.0,Relatively New,sector 92,1,0,0,0,1714.4,Unfurnished,Semi Luxurious
127.0,2.0,2.0,3.0,24.0,Relatively New,sector 70,0,0,0,0,1564.8,Fully Furnished,Luxurious
136.0,3.0,2.0,3.0,2.0,Relatively New,sector 108,1,1,0,0,1406.4,Fully Furnished,Luxurious
100.0,3.0,3.0,3.0,4.0,Under Construction,sector 37,0,0,0,0,1250.0,Fully Furnished,Semi Luxurious
425.0,4.0,5.0,3.0,14.0,Moderately Old,sector 48,0,1,0,0,3642.4,Fully Furnished,Not Luxurious
180.0,3.0,3.0,3.0,9.0,Relatively New,sector 83,0,0,0,0,1520.0,Unfurnished,Not Luxurious
125.0,3.0,4.0,2.0,14.0,Relatively New,sector 71,1,1,1,0,1394.4,Semi Furnished,Luxurious
27.0,2.0,2.0,1.0,4.0,Relatively New,sohna,0,0,0,0,549.3720000000001,Fully Furnished,Semi Luxurious
550.0,3.0,3.0,1.0,26.0,Under Construction,sector 59,1,0,0,0,2420.0,Fully Furnished,Not Luxurious
85.0,3.0,3.0,3.0,2.0,Relatively New,sector 92,0,0,0,0,1592.0,Unfurnished,Luxurious
107.0,2.0,2.0,2.0,14.0,Under Construction,sohna,0,0,0,0,1108.0,Unfurnished,Semi Luxurious
95.0,1.0,1.0,1.0,17.0,Relatively New,sector 67,0,0,0,0,826.0,Unfurnished,Semi Luxurious
87.0,2.0,3.0,3.0,2.0,Relatively New,sector 108,1,0,0,0,978.23,Fully Furnished,Luxurious
410.0,4.0,5.0,3.0,25.0,New Property,sector 108,1,1,0,0,2343.0,Semi Furnished,Luxurious
127.0,2.0,2.0,3.0,9.0,Under Construction,sohna,0,0,0,0,1106.4,Unfurnished,Semi Luxurious
147.0,2.0,2.0,2.0,4.0,Under Construction,sector 61,0,1,0,0,1380.0,Fully Furnished,Not Luxurious
345.0,3.0,4.0,3.0,6.0,Relatively New,sector 66,1,0,0,0,2000.0,Fully Furnished,Luxurious
118.0,2.0,2.0,3.0,5.0,Old Property,sector 23,0,1,0,0,1252.0,Fully Furnished,Semi Luxurious
155.0,3.0,4.0,3.0,4.0,Old Property,sector 23,1,0,0,0,1536.0,Unfurnished,Semi Luxurious
339.0,3.0,4.0,3.0,14.0,Relatively New,sector 67,1,0,0,0,2100.0,Fully Furnished,Semi Luxurious
154.0,3.0,3.0,3.0,15.0,Relatively New,sector 86,1,0,0,0,1780.0,Unfurnished,Luxurious
142.0,3.0,3.0,3.0,7.0,Relatively New,sector 102,1,0,0,0,1320.0,Unfurnished,Luxurious
130.0,3.0,3.0,2.0,2.0,Old Property,sector 30,0,0,0,0,1200.0,Unfurnished,Semi Luxurious
225.0,3.0,3.0,2.0,16.0,Old Property,sector 28,1,0,0,0,1700.0,Unfurnished,Semi Luxurious
350.0,3.0,4.0,3.0,24.0,Relatively New,sector 67,1,0,1,0,2490.0,Fully Furnished,Luxurious
480.0,4.0,6.0,3.0,10.0,New Property,sector 22,1,0,1,0,3000.0,Semi Furnished,Semi Luxurious
78.0,2.0,2.0,2.0,2.0,New Property,sector 92,0,0,0,0,957.6,Fully Furnished,Semi Luxurious
88.0,3.0,3.0,2.0,2.0,Old Property,sector 9,0,0,0,0,1440.0,Fully Furnished,Semi Luxurious
260.0,3.0,3.0,3.0,2.0,Relatively New,sector 102,1,1,0,1,2078.4,Unfurnished,Luxurious
340.0,4.0,4.0,3.0,1.0,Old Property,sector 25,1,0,0,0,2964.0,Unfurnished,Semi Luxurious
290.0,3.0,4.0,2.0,8.0,New Property,sector 108,0,0,0,0,1602.4,Unfurnished,Luxurious
70.0,2.0,2.0,2.0,12.0,Moderately Old,sector 108,0,0,0,0,1204.0,Unfurnished,Semi Luxurious
150.0,3.0,3.0,3.0,18.0,Relatively New,sector 86,0,1,0,0,1780.0,Unfurnished,Luxurious
128.0,3.0,3.0,3.0,1.0,Relatively New,sector 55,0,0,0,0,1608.0,Fully Furnished,Semi Luxurious
251.0,3.0,3.0,3.0,2.0,Under Construction,sector 113,0,1,0,0,1356.0,Unfurnished,Semi Luxurious
650.0,4.0,5.0,3.0,3.0,New Property,sector 24,1,0,0,0,4200.0,Semi Furnished,Semi Luxurious
363.0,3.0,3.0,1.0,11.0,Old Property,sector 25,1,0,0,1,3000.0,Unfurnished,Semi Luxurious
185.0,3.0,3.0,3.0,7.0,New Property,sector 79,1,0,0,0,1650.0,Fully Furnished,Semi Luxurious
245.00000000000003,4.0,6.0,3.0,5.0,Relatively New,sector 103,1,0,0,0,2300.0,Unfurnished,Semi Luxurious
138.0,3.0,4.0,2.0,6.0,Relatively New,sector 85,1,0,0,0,1616.0,Unfurnished,Not Luxurious
590.0,4.0,4.0,3.0,19.0,New Property,sector 55,1,1,1,1,4280.0,Fully Furnished,Luxurious
300.0,4.0,6.0,3.0,25.0,Relatively New,sector 82,1,0,1,0,3912.0,Semi Furnished,Luxurious
201.0,4.0,4.0,3.0,10.0,Moderately Old,sector 1,0,0,0,0,2112.0,Semi Furnished,Not Luxurious
210.0,4.0,4.0,3.0,10.0,Old Property,sector 38,0,0,0,0,2110.8,Semi Furnished,Semi Luxurious
425.0,3.0,4.0,3.0,3.0,Old Property,sector 24,1,0,0,1,2560.0,Fully Furnished,Semi Luxurious
255.0,3.0,4.0,3.0,8.0,Relatively New,sector 49,0,1,0,0,2060.0,Fully Furnished,Semi Luxurious
200.0,4.0,3.0,3.0,5.0,Moderately Old,sector 52,1,0,0,0,1880.0,Semi Furnished,Semi Luxurious
325.0,3.0,4.0,3.0,4.0,Old Property,sector 50,1,0,0,0,3044.4,Semi Furnished,Luxurious
160.0,3.0,3.0,3.0,1.0,New Property,multiple sectors,0,0,0,0,1351.2,Unfurnished,Semi Luxurious
150.0,3.0,4.0,3.0,10.0,Moderately Old,sector 23,1,0,0,0,1536.0,Unfurnished,Semi Luxurious
375.0,3.0,3.0,2.0,16.0,New Property,sector 108,1,0,0,0,1874.4,Unfurnished,Semi Luxurious
95.0,2.0,2.0,3.0,10.0,Old Property,sector 23,0,0,0,0,1699.2,Fully Furnished,Semi Luxurious
140.0,4.0,3.0,3.0,3.0,Old Property,sector 15,0,0,0,0,1560.0,Fully Furnished,Semi Luxurious
156.0,3.0,4.0,3.0,17.0,Relatively New,sector 86,0,0,0,1,1580.0,Unfurnished,Luxurious
135.0,3.0,3.0,3.0,9.0,Relatively New,sector 102,1,0,0,0,1320.0,Fully Furnished,Luxurious
140.0,2.0,2.0,2.0,11.0,New Property,sector 102,0,0,0,0,1079.2,Fully Furnished,Semi Luxurious
226.0,3.0,3.0,2.0,19.0,Old Property,sector 28,1,0,0,0,1700.0,Unfurnished,Luxurious
120.0,2.0,2.0,2.0,0.0,New Property,sohna,0,1,0,0,1492.0,Unfurnished,Semi Luxurious
208.0,4.0,4.0,3.0,0.0,New Property,sector 37,1,1,1,0,1954.4,Fully Furnished,Luxurious
175.0,3.0,4.0,3.0,8.0,Relatively New,sector 85,1,0,0,0,1926.4,Unfurnished,Semi Luxurious
299.0,3.0,3.0,3.0,4.0,Relatively New,sector 67,1,0,0,0,2200.0,Fully Furnished,Semi Luxurious
210.0,2.0,2.0,2.0,30.0,New Property,sector 62,1,0,0,0,1206.608,Unfurnished,Semi Luxurious
287.0,3.0,3.0,3.0,16.0,Relatively New,sector 67,1,0,0,0,1928.8,Fully Furnished,Luxurious
235.0,3.0,3.0,2.0,18.0,Old Property,sector 28,1,0,0,0,1421.6,Fully Furnished,Semi Luxurious
300.0,3.0,4.0,3.0,2.0,Moderately Old,sector 24,0,0,0,0,3000.0,Unfurnished,Not Luxurious
600.0,4.0,6.0,3.0,7.0,Moderately Old,sector 24,0,0,0,0,5280.0,Unfurnished,Not Luxurious
235.0,3.0,3.0,3.0,2.0,Relatively New,sector 65,1,1,0,0,1650.0,Unfurnished,Luxurious
190.0,3.0,4.0,3.0,10.0,Relatively New,sector 103,1,1,1,0,4012.8,Fully Furnished,Semi Luxurious
72.0,3.0,3.0,2.0,9.0,Moderately Old,sector 85,0,0,0,0,1350.0,Unfurnished,Semi Luxurious
65.0,3.0,2.0,3.0,6.0,Moderately Old,sector 1,0,0,0,0,1831.2,Unfurnished,Not Luxurious
234.0,3.0,4.0,3.0,14.0,Relatively New,sector 81,1,0,0,0,1760.0,Semi Furnished,Luxurious
257.0,4.0,5.0,3.0,25.0,Under Construction,sector 113,0,1,0,0,2060.0,Fully Furnished,Luxurious
171.0,3.0,3.0,3.0,7.0,Relatively New,sector 37,0,1,0,0,2191.0,Unfurnished,Not Luxurious
379.0,5.0,5.0,3.0,4.0,Relatively New,sector 110,1,0,0,0,3064.0,Fully Furnished,Luxurious
205.0,4.0,4.0,3.0,7.0,Old Property,sector 56,0,0,0,1,2600.0,Fully Furnished,Semi Luxurious
520.0,3.0,3.0,3.0,18.0,Relatively New,sector 65,1,1,0,0,2383.2000000000003,Fully Furnished,Semi Luxurious
320.0,3.0,3.0,3.0,12.0,Relatively New,sector 66,1,1,1,1,1760.0,Fully Furnished,Luxurious
69.0,2.0,2.0,1.0,3.0,Old Property,sector 30,0,0,0,0,792.0,Unfurnished,Semi Luxurious
375.0,3.0,3.0,2.0,21.0,Relatively New,sector 112,1,0,0,0,2225.56,Fully Furnished,Luxurious
365.0,3.0,4.0,3.0,14.0,Relatively New,sector 112,1,0,0,0,2225.56,Fully Furnished,Luxurious
549.0,4.0,5.0,3.0,5.0,Relatively New,sector 112,1,0,0,0,3655.35,Fully Furnished,Luxurious
105.0,4.0,4.0,3.0,3.0,New Property,sector 84,0,1,0,0,1676.0,Unfurnished,Semi Luxurious
335.0,3.0,4.0,2.0,19.0,New Property,sector 108,0,0,0,0,1658.3200000000002,Unfurnished,Luxurious
240.0,3.0,3.0,3.0,10.0,Moderately Old,sector 47,1,0,0,0,1668.8000000000002,Fully Furnished,Luxurious
171.0,3.0,3.0,3.0,5.0,Moderately Old,sector 56,1,0,0,0,2251.0,Fully Furnished,Semi Luxurious
630.0,5.0,6.0,3.0,10.0,Under Construction,sector 106,0,0,0,0,3276.0,Fully Furnished,Semi Luxurious
220.00000000000003,3.0,3.0,2.0,7.0,Moderately Old,sector 109,1,0,0,0,2781.6,Unfurnished,Luxurious
325.0,4.0,4.0,3.0,11.0,Relatively New,sector 110,1,0,0,0,2720.0,Fully Furnished,Luxurious
330.0,3.0,3.0,3.0,2.0,Under Construction,sohna,1,1,1,1,2880.0,Unfurnished,Semi Luxurious
151.0,3.0,4.0,3.0,7.0,Moderately Old,sector 23,1,0,0,0,1536.0,Fully Furnished,Semi Luxurious
138.0,3.0,3.0,3.0,6.0,Relatively New,sector 102,1,0,0,0,1320.0,Fully Furnished,Luxurious
460.0,3.0,3.0,3.0,11.0,Relatively New,sector 66,1,1,1,1,2640.0,Fully Furnished,Luxurious
140.0,3.0,3.0,3.0,9.0,Relatively New,sector 102,1,0,0,0,1320.0,Unfurnished,Semi Luxurious
350.0,4.0,4.0,3.0,4.0,Relatively New,sector 65,1,0,0,0,1580.0,Fully Furnished,Luxurious
99.0,3.0,4.0,2.0,14.0,New Property,sector 82,1,0,0,0,1432.0,Unfurnished,Luxurious
265.0,3.0,3.0,3.0,5.0,Relatively New,sector 65,1,1,0,0,1980.0,Unfurnished,Semi Luxurious
165.0,3.0,3.0,3.0,16.0,Relatively New,sector 109,1,0,0,0,1720.0,Fully Furnished,Semi Luxurious
125.0,4.0,3.0,3.0,1.0,Old Property,sector 9,1,0,0,0,2167.2,Fully Furnished,Semi Luxurious
400.0,3.0,3.0,3.0,18.0,New Property,sector 62,1,0,0,0,2071.032,Fully Furnished,Not Luxurious
180.0,3.0,3.0,3.0,6.0,Relatively New,sector 83,1,0,0,0,1520.0,Fully Furnished,Semi Luxurious
175.0,4.0,3.0,3.0,8.0,Relatively New,sector 91,1,1,1,1,2179.2000000000003,Unfurnished,Luxurious
235.0,3.0,3.0,2.0,4.0,Relatively New,sector 65,1,1,0,0,1650.0,Unfurnished,Luxurious
715.0,4.0,5.0,3.0,7.0,Relatively New,sector 62,1,1,0,1,3469.6000000000004,Fully Furnished,Luxurious
164.0,4.0,3.0,3.0,9.0,Relatively New,sector 77,1,0,0,0,1560.0,Unfurnished,Semi Luxurious
280.0,3.0,3.0,2.0,3.0,Relatively New,sector 65,1,0,0,0,1320.0,Fully Furnished,Luxurious
675.0,4.0,6.0,3.0,11.0,Moderately Old,sector 54,1,0,0,0,2455.0,Fully Furnished,Luxurious
350.0,3.0,4.0,3.0,17.0,Relatively New,sector 67,1,0,0,1,1920.0,Fully Furnished,Luxurious
460.0,3.0,3.0,3.0,7.0,New Property,sector 65,1,1,1,1,2060.4,Unfurnished,Luxurious
225.0,3.0,3.0,3.0,5.0,Relatively New,sector 74,0,1,0,0,1900.0,Unfurnished,Luxurious
220.00000000000003,3.0,3.0,3.0,16.0,Relatively New,sector 82,1,0,0,0,1673.6,Semi Furnished,Luxurious
285.0,4.0,4.0,3.0,2.0,New Property,sector 82,1,0,0,0,2084.8,Semi Furnished,Luxurious
176.0,4.0,4.0,3.0,8.0,Relatively New,sector 90,0,0,0,0,2020.0,Fully Furnished,Luxurious
100.0,2.0,2.0,3.0,2.0,New Property,sector 106,0,0,0,0,940.0,Fully Furnished,Semi Luxurious
360.0,4.0,4.0,3.0,3.0,Moderately Old,sector 61,1,0,0,0,2280.8,Fully Furnished,Luxurious
178.0,3.0,4.0,3.0,6.0,New Property,sector 85,0,0,0,1,1926.4,Unfurnished,Luxurious
98.0,3.0,3.0,3.0,0.0,Moderately Old,sector 71,0,1,0,0,1296.0,Unfurnished,Not Luxurious
282.0,3.0,3.0,3.0,2.0,Relatively New,sector 60,1,0,0,0,2400.0,Fully Furnished,Luxurious
321.0,3.0,4.0,3.0,15.0,Relatively New,sector 72,1,0,0,0,2140.0,Fully Furnished,Luxurious
190.0,3.0,2.0,2.0,10.0,Relatively New,sector 113,0,0,1,0,1263.2,Fully Furnished,Luxurious
119.0,3.0,3.0,2.0,11.0,Relatively New,sector 90,0,0,0,0,1380.8000000000002,Unfurnished,Semi Luxurious
135.0,3.0,3.0,3.0,10.0,Moderately Old,sector 81,0,0,0,1,1432.0,Fully Furnished,Semi Luxurious
180.0,4.0,5.0,3.0,4.0,Relatively New,sector 69,1,0,0,0,2200.0,Fully Furnished,Luxurious
135.0,3.0,3.0,3.0,3.0,Relatively New,sector 103,0,1,0,0,1432.0,Fully Furnished,Luxurious
170.0,3.0,3.0,3.0,9.0,Relatively New,sector 109,1,0,0,0,2036.0,Unfurnished,Luxurious
160.0,4.0,5.0,3.0,8.0,Relatively New,sector 82,1,0,0,0,1940.0,Unfurnished,Luxurious
265.0,3.0,4.0,3.0,7.0,Moderately Old,sector 60,1,0,0,0,2037.0,Fully Furnished,Luxurious
54.99,2.0,2.0,2.0,5.0,Relatively New,sector 85,0,0,0,0,1050.0,Unfurnished,Luxurious
140.0,3.0,3.0,3.0,7.0,Relatively New,sector 102,1,0,0,0,1320.0,Unfurnished,Semi Luxurious
126.0,2.0,2.0,3.0,7.0,Moderately Old,sector 23,0,1,0,0,1252.0,Fully Furnished,Semi Luxurious
170.0,4.0,5.0,3.0,9.0,Relatively New,sector 107,1,0,0,0,2214.4,Unfurnished,Semi Luxurious
410.0,3.0,3.0,3.0,2.0,New Property,sector 22,0,0,0,0,2224.8,Semi Furnished,Semi Luxurious
101.0,2.0,2.0,3.0,5.0,Relatively New,sector 103,0,0,0,1,1138.4,Fully Furnished,Luxurious
145.0,3.0,5.0,3.0,11.0,Relatively New,sector 99,1,0,0,0,1597.6,Fully Furnished,Semi Luxurious
160.0,3.0,3.0,3.0,8.0,Old Property,sector 48,0,0,0,0,1895.0,Fully Furnished,Semi Luxurious
299.0,3.0,3.0,3.0,7.0,Relatively New,sector 66,1,0,0,0,1800.0,Fully Furnished,Semi Luxurious
190.0,3.0,4.0,3.0,20.0,Relatively New,sector 102,1,0,0,0,1553.6,Unfurnished,Luxurious
175.0,3.0,3.0,3.0,10.0,Relatively New,sector 65,1,0,0,0,1116.0,Fully Furnished,Luxurious
130.0,3.0,3.0,3.0,7.0,Relatively New,sector 90,0,0,0,0,1700.0,Unfurnished,Luxurious
295.0,3.0,3.0,3.0,10.0,Relatively New,sector 67,1,0,0,0,1928.8,Fully Furnished,Luxurious
340.0,3.0,4.0,3.0,16.0,Relatively New,sector 67,1,0,0,0,1886.4,Fully Furnished,Luxurious
332.0,3.0,4.0,3.0,8.0,New Property,sector 67,1,0,0,0,1886.4,Fully Furnished,Luxurious
95.0,2.0,2.0,3.0,1.0,Moderately Old,sector 23,0,0,0,0,1132.0,Fully Furnished,Semi Luxurious
155.0,2.0,2.0,3.0,18.0,Relatively New,sector 74,0,0,0,0,1300.0,Unfurnished,Luxurious
154.0,2.0,2.0,3.0,15.0,Relatively New,sector 74,0,0,0,0,1200.0,Unfurnished,Luxurious
245.00000000000003,3.0,3.0,3.0,25.0,Relatively New,sector 74,0,1,0,0,1800.0,Unfurnished,Luxurious
260.0,3.0,4.0,3.0,5.0,Relatively New,sector 104,1,1,0,0,1960.0,Unfurnished,Semi Luxurious
183.0,3.0,4.0,3.0,9.0,Relatively New,sector 85,0,0,0,0,1925.0,Unfurnished,Semi Luxurious
109.0,2.0,2.0,3.0,5.0,Relatively New,sector 85,0,0,0,0,1475.0,Unfurnished,Semi Luxurious
187.0,3.0,4.0,3.0,7.0,Relatively New,sector 85,0,0,0,0,2225.0,Unfurnished,Semi Luxurious
105.0,2.0,2.0,3.0,7.0,Relatively New,sector 85,0,0,0,1,1336.8000000000002,Unfurnished,Luxurious
177.0,3.0,4.0,3.0,7.0,New Property,sector 85,0,0,0,1,1926.4,Unfurnished,Luxurious
220.00000000000003,3.0,3.0,3.0,12.0,New Property,sector 74,0,1,0,0,1614.4,Fully Furnished,Not Luxurious
60.0,1.0,1.0,1.0,5.0,Moderately Old,sector 2,0,0,0,0,588.0,Fully Furnished,Semi Luxurious
180.0,4.0,4.0,3.0,4.0,Moderately Old,sector 47,0,0,0,1,2400.0,Fully Furnished,Semi Luxurious
64.0,3.0,2.0,3.0,6.0,Old Property,sector 1,0,0,0,0,1831.2,Unfurnished,Not Luxurious
75.0,3.0,3.0,3.0,3.0,Moderately Old,sector 1,1,0,0,0,1692.0,Unfurnished,Semi Luxurious
495.0,3.0,3.0,3.0,10.0,Relatively New,sector 65,1,0,0,0,2489.6000000000004,Fully Furnished,Semi Luxurious
