price,bedRoom,bathroom,balcony,floorNum,agePossession,sector,Servant_Room,Study_Room,Pooja_Room,Store_Room,Built_Up_Area,furnishing_type,luxury_category,Latitude,Longitude
39.0,1.0,1.0,1.0,7.0,Relatively New,sector 106,0,0,0,0,560.0,Unfurnished,Luxurious,28.5007° N, 77.0003° E
125.0,3.0,4.0,2.0,7.0,Relatively New,sector 71,1,0,0,0,1394.4,Fully Furnished,Luxurious,28.4104° N, 77.0281° E
159.0,2.0,2.0,2.0,12.0,Relatively New,sector 104,0,0,0,0,1240.0,Unfurnished,Semi Luxurious,28.4788° N, 76.9960° E
525.0,4.0,6.0,3.0,7.0,Relatively New,sector 111,1,0,0,0,3600.0,Fully Furnished,Luxurious,28.5238° N, 77.0320° E
340.0,4.0,5.0,3.0,14.0,Relatively New,sector 111,1,0,0,0,2360.0,Fully Furnished,Semi Luxurious,28.5238° N, 77.0320° E
329.0,3.0,3.0,3.0,2.0,Relatively New,sector 112,1,0,0,0,2225.56,Fully Furnished,Luxurious,28.5189° N, 77.0183° E
249.00000000000003,3.0,3.0,3.0,14.0,Relatively New,sector 104,1,0,0,0,1960.0,Fully Furnished,Luxurious,28.4788° N, 76.9960° E
175.0,3.0,4.0,3.0,16.0,Relatively New,sector 102,1,0,0,0,1544.8000000000002,Fully Furnished,Luxurious,28.4750° N, 76.9715° E
229.0,4.0,5.0,3.0,8.0,Relatively New,sector 108,1,0,0,0,2779.0,Fully Furnished,Semi Luxurious,28.5134° N, 76.9830° E
215.0,3.0,4.0,3.0,18.0,Relatively New,sector 102,1,1,0,0,1719.2,Fully Furnished,Luxurious,28.4750° N, 76.9715° E
88.5,2.0,2.0,2.0,14.0,Relatively New,sector 82,0,1,0,0,1142.464,Fully Furnished,Luxurious,28.3935° N, 76.9600° E
265.0,3.0,3.0,3.0,3.0,Moderately Old,sector 50,1,0,0,0,2491.0,Unfurnished,Luxurious,28.4178° N, 77.0628° E
86.0,2.0,2.0,2.0,12.0,Relatively New,sector 82,0,1,0,0,1144.0,Fully Furnished,Luxurious,28.3935° N, 76.9600° E
135.0,3.0,3.0,2.0,7.0,Relatively New,sector 79,0,0,0,0,1204.0,Fully Furnished,Luxurious,28.3624° N, 76.9787° E
169.0,3.0,3.0,2.0,7.0,Relatively New,sector 79,0,0,0,0,1586.4,Unfurnished,Luxurious,28.3624° N, 76.9787° E
265.0,4.0,4.0,3.0,14.0,Relatively New,sector 104,1,0,0,0,2520.0,Fully Furnished,Semi Luxurious,28.4788° N, 76.9960° E
175.0,3.0,4.0,3.0,12.0,Relatively New,sector 104,1,1,1,0,1832.0,Fully Furnished,Semi Luxurious,28.4788° N, 76.9960° E
130.0,3.0,3.0,3.0,7.0,Relatively New,sector 107,0,0,1,0,1554.4,Unfurnished,Semi Luxurious,28.5052° N, 76.9729° E
175.0,3.0,3.0,3.0,10.0,Relatively New,sector 102,1,1,1,0,1481.6,Unfurnished,Semi Luxurious,28.4750° N, 76.9715° E
125.0,3.0,3.0,3.0,5.0,Relatively New,sector 90,1,0,1,0,1929.0,Unfurnished,Luxurious,28.4085° N, 76.9369° E
120.0,3.0,3.0,3.0,24.0,Relatively New,sector 79,0,0,0,0,1192.0,Fully Furnished,Luxurious,28.3624° N, 76.9787° E
150.0,3.0,4.0,3.0,11.0,Relatively New,sector 79,1,0,0,0,1452.0,Fully Furnished,Luxurious,28.3624° N, 76.9787° E
205.0,4.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1669.6,Unfurnished,Luxurious,28.3966° N, 77.0341° E
195.0,4.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1608.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
119.0,2.0,3.0,1.0,0.0,Relatively New,sector 69,0,1,0,0,1620.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
140.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1230.4,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
175.0,3.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,2220.0,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
136.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
151.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,1,0,1262.4,Semi Furnished,Luxurious,28.3966° N, 77.0341° E
291.0,4.0,5.0,2.0,6.0,Relatively New,sector 81,1,0,0,0,2548.0,Fully Furnished,Luxurious,28.3867° N, 76.9485° E
110.0,3.0,2.0,3.0,5.0,Relatively New,sector 81,0,0,0,0,1316.0,Unfurnished,Luxurious,28.3867° N, 76.9485° E
85.0,3.0,3.0,3.0,10.0,Relatively New,sector 84,0,1,0,0,1380.0,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
41.5,2.0,2.0,1.0,3.0,Relatively New,sector 86,0,0,0,0,721.2,Unfurnished,Semi Luxurious,28.3986° N, 76.9384° E
37.0,2.0,2.0,1.0,5.0,Relatively New,sector 84,0,0,0,0,466.4,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
88.0,3.0,3.0,3.0,16.0,Relatively New,sector 84,0,0,1,0,1460.0,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
90.0,3.0,3.0,3.0,18.0,Relatively New,sector 84,1,0,1,0,1620.0,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
143.0,3.0,3.0,2.0,1.0,Relatively New,sector 69,0,0,1,0,1286.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
138.0,3.0,3.0,1.0,12.0,Relatively New,sector 69,0,0,0,0,1845.6,Unfurnished,Luxurious,28.3966° N, 77.0341° E
200.0,4.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1669.6,Unfurnished,Luxurious,28.3966° N, 77.0341° E
155.0,3.0,3.0,2.0,2.0,Relatively New,sector 69,0,0,1,0,1286.4,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
146.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,1,0,1262.4,Fully Furnished,Luxurious,28.3966° N, 77.0341° E
168.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1334.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
120.0,2.0,3.0,1.0,0.0,Relatively New,sector 69,0,0,0,0,1080.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
166.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1310.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
160.0,3.0,3.0,2.0,0.0,Relatively New,sector 69,0,0,1,0,1262.4,Unfurnished,Luxurious,28.3966° N, 77.0341° E
176.0,3.0,4.0,2.0,0.0,Relatively New,sector 69,0,0,0,0,1480.0,Unfurnished,Luxurious,28.3966° N, 77.0341° E
60.0,2.0,2.0,2.0,14.0,Relatively New,sector 84,0,0,0,0,960.0,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
92.0,3.0,3.0,3.0,2.0,Relatively New,sector 84,0,1,1,0,1460.0,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
69.0,2.0,2.0,3.0,8.0,Relatively New,sector 84,0,1,0,0,1080.0,Unfurnished,Semi Luxurious,28.3979° N, 76.9736° E
151.0,4.0,4.0,3.0,6.0,Relatively New,sector 90,1,0,1,0,2362.0,Fully Furnished,Luxurious,28.4085° N, 76.9369° E
65.0,3.0,3.0,2.0,3.0,Relatively New,sector 92,0,0,0,0,1700.4,Unfurnished,Semi Luxurious,28.4079° N, 76.9153° E
51.0,3.0,2.0,2.0,2.0,Relatively New,sector 92,0,0,0,0,1000.0,Unfurnished,Semi Luxurious,28.4079° N, 76.9153° E
63.4,2.0,2.0,3.0,2.0,Relatively New,sector 82,0,1,0,0,907.2,Unfurnished,Luxurious,28.3935° N, 76.9600° E
154.0,4.0,4.0,3.0,21.0,Moderately Old,sector 86,1,1,1,0,1891.2,Unfurnished,Luxurious,28.3986° N, 76.9384° E
95.0,2.0,2.0,2.0,13.0,Relatively New,sector 81,0,0,0,0,1150.0,Fully Furnished,Luxurious,28.3867° N, 76.9485° E
121.0,3.0,3.0,3.0,29.0,Relatively New,sector 90,0,0,0,0,1397.6,Unfurnished,Luxurious,28.4085° N, 76.9369° E
220.00000000000003,3.0,4.0,3.0,7.0,Relatively New,sector 81,1,0,0,0,1680.0,Semi Furnished,Luxurious,28.3867° N, 76.9485° E
165.0,4.0,4.0,3.0,15.0,Relatively New,sector 90,0,0,0,0,2214.0,Fully Furnished,Luxurious,28.4085° N, 76.9369° E
90.0,3.0,3.0,3.0,11.0,Relatively New,sector 84,0,0,0,0,1460.0,Unfurnished,Luxurious,28.3979° N, 76.9736° E
53.5,2.0,2.0,3.0,17.0,Relatively New,sector 84,0,0,0,0,960.0,Unfurnished,Luxurious,28.3979° N, 76.9736° E
102.0,4.0,4.0,3.0,11.0,Relatively New,sector 84,1,0,1,0,1676.0,Unfurnished,Luxurious,28.3979° N, 76.9736° E
178.0,4.0,4.0,3.0,12.0,Relatively New,sector 90,0,0,0,0,1772.0,Unfurnished,Semi Luxurious,28.4085° N, 76.9369° E
129.0,3.0,3.0,3.0,12.0,Relatively New,sector 90,1,0,0,0,1817.0,Fully Furnished,Luxurious,28.4085° N, 76.9369° E
125.0,3.0,3.0,3.0,18.0,Relatively New,sector 90,0,0,0,0,1376.0,Unfurnished,Semi Luxurious,28.4085° N, 76.9369° E
250.0,3.0,3.0,2.0,4.0,Relatively New,sector 81,1,0,0,0,2130.0,Semi Furnished,Semi Luxurious,28.3867° N, 76.9485° E
252.0,3.0,4.0,3.0,8.0,Relatively New,sector 70,1,0,0,0,1880.0,Fully Furnished,Luxurious,28.3968° N, 77.0233° E
230.0,4.0,4.0,3.0,5.0,New Property,sohna,1,0,1,0,2160.0,Fully Furnished,Semi Luxurious,28.2470° N, 77.0650° E
155.0,3.0,3.0,3.0,7.0,New Property,sohna,0,0,0,0,1560.0,Fully Furnished,Semi Luxurious,28.2470° N, 77.0650° E
120.0,3.0,3.0,3.0,15.0,Relatively New,sector 90,0,0,0,0,1544.0,Unfurnished,Semi Luxurious,28.4085° N, 76.9369° E
165.0,4.0,4.0,3.0,15.0,Moderately Old,sector 90,1,0,0,0,1891.2,Fully Furnished,Luxurious,28.4085° N, 76.9369° E
125.0,3.0,3.0,3.0,16.0,Relatively New,sector 79,0,0,0,0,1788.0,Fully Furnished,Semi Luxurious,28.3624° N, 76.9787° E
120.0,3.0,3.0,3.0,24.0,Relatively New,sector 79,0,0,0,0,1192.0,Fully Furnished,Not Luxurious,28.3624° N, 76.9787° E
206.0,3.0,3.0,3.0,16.0,Relatively New,sector 69,0,0,0,0,1449.6,Unfurnished,Semi Luxurious,28.3966° N, 77.0341° E
207.0,3.0,3.0,3.0,16.0,Relatively New,sector 69,0,0,0,0,1449.6,Unfurnished,Semi Luxurious,28.3966° N, 77.0341° E
160.0,3.0,5.0,3.0,6.0,Relatively New,sector 70,1,0,0,0,2340.0,Unfurnished,Luxurious,28.3968° N, 77.0233° E
